product_id,m5_item_id,date,demand,week,category
P03,FOODS_3_395,2015-10-21,7,247,FOODS
P03,FOODS_3_395,2015-10-22,2,247,FOODS
P03,FOODS_3_395,2015-10-23,4,247,FOODS
P03,FOODS_3_395,2015-10-24,14,248,FOODS
P03,FOODS_3_395,2015-10-25,6,248,FOODS
P03,FOODS_3_395,2015-10-26,4,248,FOODS
P03,FOODS_3_395,2015-10-27,2,248,FOODS
P03,FOODS_3_395,2015-10-28,9,248,FOODS
P03,FOODS_3_395,2015-10-29,1,248,FOODS
P03,FOODS_3_395,2015-10-30,11,248,FOODS
P03,FOODS_3_395,2015-10-31,10,249,FOODS
P03,FOODS_3_395,2015-11-01,3,249,FOODS
P03,FOODS_3_395,2015-11-02,3,249,FOODS
P03,FOODS_3_395,2015-11-03,9,249,FOODS
P03,FOODS_3_395,2015-11-04,8,249,FOODS
P03,FOODS_3_395,2015-11-05,6,249,FOODS
P03,FOODS_3_395,2015-11-06,2,249,FOODS
P03,FOODS_3_395,2015-11-07,10,250,FOODS
P03,FOODS_3_395,2015-11-08,6,250,FOODS
P03,FOODS_3_395,2015-11-09,9,250,FOODS
P03,FOODS_3_395,2015-11-10,4,250,FOODS
P03,FOODS_3_395,2015-11-11,9,250,FOODS
P03,FOODS_3_395,2015-11-12,7,250,FOODS
P03,FOODS_3_395,2015-11-13,4,250,FOODS
P03,FOODS_3_395,2015-11-14,7,251,FOODS
P03,FOODS_3_395,2015-11-15,13,251,FOODS
P03,FOODS_3_395,2015-11-16,3,251,FOODS
P03,FOODS_3_395,2015-11-17,6,251,FOODS
P03,FOODS_3_395,2015-11-18,12,251,FOODS
P03,FOODS_3_395,2015-11-19,5,251,FOODS
P03,FOODS_3_395,2015-11-20,4,251,FOODS
P03,FOODS_3_395,2015-11-21,9,252,FOODS
P03,FOODS_3_395,2015-11-22,14,252,FOODS
P03,FOODS_3_395,2015-11-23,4,252,FOODS
P03,FOODS_3_395,2015-11-24,8,252,FOODS
P03,FOODS_3_395,2015-11-25,6,252,FOODS
P03,FOODS_3_395,2015-11-26,1,252,FOODS
P03,FOODS_3_395,2015-11-27,1,252,FOODS
P03,FOODS_3_395,2015-11-28,10,253,FOODS
P03,FOODS_3_395,2015-11-29,8,253,FOODS
P03,FOODS_3_395,2015-11-30,4,253,FOODS
P03,FOODS_3_395,2015-12-01,5,253,FOODS
P03,FOODS_3_395,2015-12-02,4,253,FOODS
P03,FOODS_3_395,2015-12-03,9,253,FOODS
P03,FOODS_3_395,2015-12-04,7,253,FOODS
P03,FOODS_3_395,2015-12-05,10,254,FOODS
P03,FOODS_3_395,2015-12-06,6,254,FOODS
P03,FOODS_3_395,2015-12-07,6,254,FOODS
P03,FOODS_3_395,2015-12-08,6,254,FOODS
P03,FOODS_3_395,2015-12-09,5,254,FOODS
P03,FOODS_3_395,2015-12-10,3,254,FOODS
P03,FOODS_3_395,2015-12-11,7,254,FOODS
P03,FOODS_3_395,2015-12-12,9,255,FOODS
P03,FOODS_3_395,2015-12-13,8,255,FOODS
P03,FOODS_3_395,2015-12-14,9,255,FOODS
P03,FOODS_3_395,2015-12-15,5,255,FOODS
P03,FOODS_3_395,2015-12-16,1,255,FOODS
P03,FOODS_3_395,2015-12-17,4,255,FOODS
P03,FOODS_3_395,2015-12-18,3,255,FOODS
P03,FOODS_3_395,2015-12-19,8,256,FOODS
P03,FOODS_3_395,2015-12-20,10,256,FOODS
P03,FOODS_3_395,2015-12-21,3,256,FOODS
P03,FOODS_3_395,2015-12-22,10,256,FOODS
P03,FOODS_3_395,2015-12-23,1,256,FOODS
P03,FOODS_3_395,2015-12-24,2,256,FOODS
P03,FOODS_3_395,2015-12-25,0,256,FOODS
P03,FOODS_3_395,2015-12-26,11,257,FOODS
P03,FOODS_3_395,2015-12-27,8,257,FOODS
P03,FOODS_3_395,2015-12-28,4,257,FOODS
P03,FOODS_3_395,2015-12-29,5,257,FOODS
P03,FOODS_3_395,2015-12-30,4,257,FOODS
P03,FOODS_3_395,2015-12-31,7,257,FOODS
P03,FOODS_3_395,2016-01-01,7,257,FOODS
P03,FOODS_3_395,2016-01-02,7,258,FOODS
P03,FOODS_3_395,2016-01-03,7,258,FOODS
P03,FOODS_3_395,2016-01-04,9,258,FOODS
P03,FOODS_3_395,2016-01-05,8,258,FOODS
P03,FOODS_3_395,2016-01-06,12,258,FOODS
P03,FOODS_3_395,2016-01-07,7,258,FOODS
P03,FOODS_3_395,2016-01-08,10,258,FOODS
P03,FOODS_3_395,2016-01-09,11,259,FOODS
P03,FOODS_3_395,2016-01-10,7,259,FOODS
P03,FOODS_3_395,2016-01-11,5,259,FOODS
P03,FOODS_3_395,2016-01-12,9,259,FOODS
P03,FOODS_3_395,2016-01-13,8,259,FOODS
P03,FOODS_3_395,2016-01-14,8,259,FOODS
P03,FOODS_3_395,2016-01-15,10,259,FOODS
P03,FOODS_3_395,2016-01-16,7,260,FOODS
P03,FOODS_3_395,2016-01-17,6,260,FOODS
P03,FOODS_3_395,2016-01-18,7,260,FOODS
P03,FOODS_3_395,2016-01-19,12,260,FOODS
P03,FOODS_3_395,2016-01-20,10,260,FOODS
P03,FOODS_3_395,2016-01-21,7,260,FOODS
P03,FOODS_3_395,2016-01-22,5,260,FOODS
P03,FOODS_3_395,2016-01-23,6,261,FOODS
P03,FOODS_3_395,2016-01-24,10,261,FOODS
P03,FOODS_3_395,2016-01-25,5,261,FOODS
P03,FOODS_3_395,2016-01-26,3,261,FOODS
P03,FOODS_3_395,2016-01-27,7,261,FOODS
P03,FOODS_3_395,2016-01-28,2,261,FOODS
P03,FOODS_3_395,2016-01-29,9,261,FOODS
P03,FOODS_3_395,2016-01-30,2,262,FOODS
P03,FOODS_3_395,2016-01-31,4,262,FOODS
P03,FOODS_3_395,2016-02-01,9,262,FOODS
P03,FOODS_3_395,2016-02-02,3,262,FOODS
P03,FOODS_3_395,2016-02-03,9,262,FOODS
P03,FOODS_3_395,2016-02-04,9,262,FOODS
P03,FOODS_3_395,2016-02-05,8,262,FOODS
P03,FOODS_3_395,2016-02-06,10,263,FOODS
P03,FOODS_3_395,2016-02-07,7,263,FOODS
P03,FOODS_3_395,2016-02-08,7,263,FOODS
P03,FOODS_3_395,2016-02-09,3,263,FOODS
P03,FOODS_3_395,2016-02-10,9,263,FOODS
P03,FOODS_3_395,2016-02-11,8,263,FOODS
P03,FOODS_3_395,2016-02-12,4,263,FOODS
P03,FOODS_3_395,2016-02-13,11,264,FOODS
P03,FOODS_3_395,2016-02-14,10,264,FOODS
P03,FOODS_3_395,2016-02-15,5,264,FOODS
P03,FOODS_3_395,2016-02-16,11,264,FOODS
P03,FOODS_3_395,2016-02-17,7,264,FOODS
P03,FOODS_3_395,2016-02-18,4,264,FOODS
P03,FOODS_3_395,2016-02-19,6,264,FOODS
P03,FOODS_3_395,2016-02-20,7,265,FOODS
P03,FOODS_3_395,2016-02-21,9,265,FOODS
P03,FOODS_3_395,2016-02-22,1,265,FOODS
P03,FOODS_3_395,2016-02-23,6,265,FOODS
P03,FOODS_3_395,2016-02-24,7,265,FOODS
P03,FOODS_3_395,2016-02-25,4,265,FOODS
P03,FOODS_3_395,2016-02-26,6,265,FOODS
P03,FOODS_3_395,2016-02-27,12,266,FOODS
P03,FOODS_3_395,2016-02-28,10,266,FOODS
P03,FOODS_3_395,2016-02-29,8,266,FOODS
P03,FOODS_3_395,2016-03-01,9,266,FOODS
P03,FOODS_3_395,2016-03-02,6,266,FOODS
P03,FOODS_3_395,2016-03-03,8,266,FOODS
P03,FOODS_3_395,2016-03-04,2,266,FOODS
P03,FOODS_3_395,2016-03-05,15,267,FOODS
P03,FOODS_3_395,2016-03-06,13,267,FOODS
P03,FOODS_3_395,2016-03-07,5,267,FOODS
P03,FOODS_3_395,2016-03-08,4,267,FOODS
P03,FOODS_3_395,2016-03-09,14,267,FOODS
P03,FOODS_3_395,2016-03-10,7,267,FOODS
P03,FOODS_3_395,2016-03-11,8,267,FOODS
P03,FOODS_3_395,2016-03-12,4,268,FOODS
P03,FOODS_3_395,2016-03-13,9,268,FOODS
P03,FOODS_3_395,2016-03-14,12,268,FOODS
P03,FOODS_3_395,2016-03-15,2,268,FOODS
P03,FOODS_3_395,2016-03-16,10,268,FOODS
P03,FOODS_3_395,2016-03-17,3,268,FOODS
P03,FOODS_3_395,2016-03-18,6,268,FOODS
P03,FOODS_3_395,2016-03-19,8,269,FOODS
P03,FOODS_3_395,2016-03-20,8,269,FOODS
P03,FOODS_3_395,2016-03-21,8,269,FOODS
P03,FOODS_3_395,2016-03-22,3,269,FOODS
P03,FOODS_3_395,2016-03-23,9,269,FOODS
P03,FOODS_3_395,2016-03-24,6,269,FOODS
P03,FOODS_3_395,2016-03-25,7,269,FOODS
P03,FOODS_3_395,2016-03-26,9,270,FOODS
P03,FOODS_3_395,2016-03-27,5,270,FOODS
P03,FOODS_3_395,2016-03-28,7,270,FOODS
P03,FOODS_3_395,2016-03-29,5,270,FOODS
P03,FOODS_3_395,2016-03-30,4,270,FOODS
P03,FOODS_3_395,2016-03-31,3,270,FOODS
P03,FOODS_3_395,2016-04-01,3,270,FOODS
P03,FOODS_3_395,2016-04-02,8,271,FOODS
P03,FOODS_3_395,2016-04-03,14,271,FOODS
P03,FOODS_3_395,2016-04-04,6,271,FOODS
P03,FOODS_3_395,2016-04-05,11,271,FOODS
P03,FOODS_3_395,2016-04-06,8,271,FOODS
P03,FOODS_3_395,2016-04-07,7,271,FOODS
P03,FOODS_3_395,2016-04-08,15,271,FOODS
P03,FOODS_3_395,2016-04-09,3,272,FOODS
P03,FOODS_3_395,2016-04-10,11,272,FOODS
P03,FOODS_3_395,2016-04-11,11,272,FOODS
P03,FOODS_3_395,2016-04-12,3,272,FOODS
P03,FOODS_3_395,2016-04-13,7,272,FOODS
P03,FOODS_3_395,2016-04-14,13,272,FOODS
P03,FOODS_3_395,2016-04-15,6,272,FOODS
P03,FOODS_3_395,2016-04-16,8,273,FOODS
P03,FOODS_3_395,2016-04-17,5,273,FOODS
P03,FOODS_3_395,2016-04-18,10,273,FOODS
P03,FOODS_3_395,2016-04-19,4,273,FOODS
P03,FOODS_3_395,2016-04-20,8,273,FOODS
P03,FOODS_3_395,2016-04-21,4,273,FOODS
P03,FOODS_3_395,2016-04-22,3,273,FOODS
P04,FOODS_2_076,2011-01-29,6,1,FOODS
P04,FOODS_2_076,2011-01-30,6,1,FOODS
P04,FOODS_2_076,2011-01-31,3,1,FOODS
P04,FOODS_2_076,2011-02-01,6,1,FOODS
P04,FOODS_2_076,2011-02-02,4,1,FOODS
P04,FOODS_2_076,2011-02-03,8,1,FOODS
P04,FOODS_2_076,2011-02-04,7,1,FOODS
P04,FOODS_2_076,2011-02-05,9,2,FOODS
P04,FOODS_2_076,2011-02-06,6,2,FOODS
P04,FOODS_2_076,2011-02-07,5,2,FOODS
P04,FOODS_2_076,2011-02-08,9,2,FOODS
P04,FOODS_2_076,2011-02-09,7,2,FOODS
P04,FOODS_2_076,2011-02-10,8,2,FOODS
P04,FOODS_2_076,2011-02-11,4,2,FOODS
P04,FOODS_2_076,2011-02-12,12,3,FOODS
P04,FOODS_2_076,2011-02-13,14,3,FOODS
P04,FOODS_2_076,2011-02-14,6,3,FOODS
P04,FOODS_2_076,2011-02-15,11,3,FOODS
P04,FOODS_2_076,2011-02-16,7,3,FOODS
P04,FOODS_2_076,2011-02-17,7,3,FOODS
P04,FOODS_2_076,2011-02-18,4,3,FOODS
P04,FOODS_2_076,2011-02-19,7,4,FOODS
P04,FOODS_2_076,2011-02-20,9,4,FOODS
P04,FOODS_2_076,2011-02-21,5,4,FOODS
P04,FOODS_2_076,2011-02-22,4,4,FOODS
P04,FOODS_2_076,2011-02-23,3,4,FOODS
P04,FOODS_2_076,2011-02-24,4,4,FOODS
P04,FOODS_2_076,2011-02-25,6,4,FOODS
P04,FOODS_2_076,2011-02-26,8,5,FOODS
P04,FOODS_2_076,2011-02-27,11,5,FOODS
P04,FOODS_2_076,2011-02-28,10,5,FOODS
P04,FOODS_2_076,2011-03-01,9,5,FOODS
P04,FOODS_2_076,2011-03-02,6,5,FOODS
P04,FOODS_2_076,2011-03-03,3,5,FOODS
P04,FOODS_2_076,2011-03-04,0,5,FOODS
P04,FOODS_2_076,2011-03-05,0,6,FOODS
P04,FOODS_2_076,2011-03-06,0,6,FOODS
P04,FOODS_2_076,2011-03-07,0,6,FOODS
P04,FOODS_2_076,2011-03-08,0,6,FOODS
P04,FOODS_2_076,2011-03-09,0,6,FOODS
P04,FOODS_2_076,2011-03-10,0,6,FOODS
P04,FOODS_2_076,2011-03-11,1,6,FOODS
P04,FOODS_2_076,2011-03-12,1,7,FOODS
P04,FOODS_2_076,2011-03-13,2,7,FOODS
P04,FOODS_2_076,2011-03-14,2,7,FOODS
P04,FOODS_2_076,2011-03-15,0,7,FOODS
P04,FOODS_2_076,2011-03-16,0,7,FOODS
P04,FOODS_2_076,2011-03-17,1,7,FOODS
P04,FOODS_2_076,2011-03-18,0,7,FOODS
P04,FOODS_2_076,2011-03-19,0,8,FOODS
P04,FOODS_2_076,2011-03-20,2,8,FOODS
P04,FOODS_2_076,2011-03-21,0,8,FOODS
P04,FOODS_2_076,2011-03-22,0,8,FOODS
P04,FOODS_2_076,2011-03-23,0,8,FOODS
P04,FOODS_2_076,2011-03-24,0,8,FOODS
P04,FOODS_2_076,2011-03-25,0,8,FOODS
P04,FOODS_2_076,2011-03-26,0,9,FOODS
P04,FOODS_2_076,2011-03-27,0,9,FOODS
P04,FOODS_2_076,2011-03-28,0,9,FOODS
P04,FOODS_2_076,2011-03-29,0,9,FOODS
P04,FOODS_2_076,2011-03-30,0,9,FOODS
P04,FOODS_2_076,2011-03-31,0,9,FOODS
P04,FOODS_2_076,2011-04-01,0,9,FOODS
P04,FOODS_2_076,2011-04-02,0,10,FOODS
P04,FOODS_2_076,2011-04-03,0,10,FOODS
P04,FOODS_2_076,2011-04-04,0,10,FOODS
P04,FOODS_2_076,2011-04-05,0,10,FOODS
P04,FOODS_2_076,2011-04-06,0,10,FOODS
P04,FOODS_2_076,2011-04-07,0,10,FOODS
P04,FOODS_2_076,2011-04-08,0,10,FOODS
P04,FOODS_2_076,2011-04-09,0,11,FOODS
P04,FOODS_2_076,2011-04-10,0,11,FOODS
P04,FOODS_2_076,2011-04-11,0,11,FOODS
P04,FOODS_2_076,2011-04-12,0,11,FOODS
P04,FOODS_2_076,2011-04-13,0,11,FOODS
P04,FOODS_2_076,2011-04-14,0,11,FOODS
P04,FOODS_2_076,2011-04-15,0,11,FOODS
P04,FOODS_2_076,2011-04-16,0,12,FOODS
P04,FOODS_2_076,2011-04-17,0,12,FOODS
P04,FOODS_2_076,2011-04-18,0,12,FOODS
P04,FOODS_2_076,2011-04-19,0,12,FOODS
P04,FOODS_2_076,2011-04-20,0,12,FOODS
P04,FOODS_2_076,2011-04-21,0,12,FOODS
P04,FOODS_2_076,2011-04-22,0,12,FOODS
P04,FOODS_2_076,2011-04-23,0,13,FOODS
P04,FOODS_2_076,2011-04-24,0,13,FOODS
P04,FOODS_2_076,2011-04-25,0,13,FOODS
P04,FOODS_2_076,2011-04-26,0,13,FOODS
P04,FOODS_2_076,2011-04-27,0,13,FOODS
P04,FOODS_2_076,2011-04-28,0,13,FOODS
P04,FOODS_2_076,2011-04-29,0,13,FOODS
P04,FOODS_2_076,2011-04-30,0,14,FOODS
P04,FOODS_2_076,2011-05-01,0,14,FOODS
P04,FOODS_2_076,2011-05-02,0,14,FOODS
P04,FOODS_2_076,2011-05-03,0,14,FOODS
P04,FOODS_2_076,2011-05-04,0,14,FOODS
P04,FOODS_2_076,2011-05-05,0,14,FOODS
P04,FOODS_2_076,2011-05-06,0,14,FOODS
P04,FOODS_2_076,2011-05-07,0,15,FOODS
P04,FOODS_2_076,2011-05-08,0,15,FOODS
P04,FOODS_2_076,2011-05-09,0,15,FOODS
P04,FOODS_2_076,2011-05-10,0,15,FOODS
P04,FOODS_2_076,2011-05-11,1,15,FOODS
P04,FOODS_2_076,2011-05-12,0,15,FOODS
P04,FOODS_2_076,2011-05-13,0,15,FOODS
P04,FOODS_2_076,2011-05-14,0,16,FOODS
P04,FOODS_2_076,2011-05-15,0,16,FOODS
P04,FOODS_2_076,2011-05-16,0,16,FOODS
P04,FOODS_2_076,2011-05-17,0,16,FOODS
P04,FOODS_2_076,2011-05-18,0,16,FOODS
P04,FOODS_2_076,2011-05-19,0,16,FOODS
P04,FOODS_2_076,2011-05-20,0,16,FOODS
P04,FOODS_2_076,2011-05-21,0,17,FOODS
P04,FOODS_2_076,2011-05-22,0,17,FOODS
P04,FOODS_2_076,2011-05-23,0,17,FOODS
P04,FOODS_2_076,2011-05-24,0,17,FOODS
P04,FOODS_2_076,2011-05-25,0,17,FOODS
P04,FOODS_2_076,2011-05-26,0,17,FOODS
P04,FOODS_2_076,2011-05-27,0,17,FOODS
P04,FOODS_2_076,2011-05-28,0,18,FOODS
P04,FOODS_2_076,2011-05-29,0,18,FOODS
P04,FOODS_2_076,2011-05-30,0,18,FOODS
P04,FOODS_2_076,2011-05-31,0,18,FOODS
P04,FOODS_2_076,2011-06-01,1,18,FOODS
P04,FOODS_2_076,2011-06-02,5,18,FOODS
P04,FOODS_2_076,2011-06-03,12,18,FOODS
P04,FOODS_2_076,2011-06-04,10,19,FOODS
P04,FOODS_2_076,2011-06-05,8,19,FOODS
P04,FOODS_2_076,2011-06-06,7,19,FOODS
P04,FOODS_2_076,2011-06-07,9,19,FOODS
P04,FOODS_2_076,2011-06-08,5,19,FOODS
P04,FOODS_2_076,2011-06-09,8,19,FOODS
P04,FOODS_2_076,2011-06-10,11,19,FOODS
P04,FOODS_2_076,2011-06-11,12,20,FOODS
P04,FOODS_2_076,2011-06-12,20,20,FOODS
P04,FOODS_2_076,2011-06-13,11,20,FOODS
P04,FOODS_2_076,2011-06-14,11,20,FOODS
P04,FOODS_2_076,2011-06-15,10,20,FOODS
P04,FOODS_2_076,2011-06-16,6,20,FOODS
P04,FOODS_2_076,2011-06-17,6,20,FOODS
P04,FOODS_2_076,2011-06-18,9,21,FOODS
P04,FOODS_2_076,2011-06-19,3,21,FOODS
P04,FOODS_2_076,2011-06-20,7,21,FOODS
P04,FOODS_2_076,2011-06-21,7,21,FOODS
P04,FOODS_2_076,2011-06-22,7,21,FOODS
P04,FOODS_2_076,2011-06-23,4,21,FOODS
P04,FOODS_2_076,2011-06-24,7,21,FOODS
P04,FOODS_2_076,2011-06-25,4,22,FOODS
P04,FOODS_2_076,2011-06-26,10,22,FOODS
P04,FOODS_2_076,2011-06-27,12,22,FOODS
P04,FOODS_2_076,2011-06-28,3,22,FOODS
P04,FOODS_2_076,2011-06-29,4,22,FOODS
P04,FOODS_2_076,2011-06-30,4,22,FOODS
P04,FOODS_2_076,2011-07-01,5,22,FOODS
P04,FOODS_2_076,2011-07-02,1,23,FOODS
P04,FOODS_2_076,2011-07-03,2,23,FOODS
P04,FOODS_2_076,2011-07-04,4,23,FOODS
P04,FOODS_2_076,2011-07-05,4,23,FOODS
P04,FOODS_2_076,2011-07-06,2,23,FOODS
P04,FOODS_2_076,2011-07-07,7,23,FOODS
P04,FOODS_2_076,2011-07-08,4,23,FOODS
P04,FOODS_2_076,2011-07-09,7,24,FOODS
P04,FOODS_2_076,2011-07-10,5,24,FOODS
P04,FOODS_2_076,2011-07-11,12,24,FOODS
P04,FOODS_2_076,2011-07-12,10,24,FOODS
P04,FOODS_2_076,2011-07-13,8,24,FOODS
P04,FOODS_2_076,2011-07-14,11,24,FOODS
P04,FOODS_2_076,2011-07-15,12,24,FOODS
P04,FOODS_2_076,2011-07-16,6,25,FOODS
P04,FOODS_2_076,2011-07-17,8,25,FOODS
P04,FOODS_2_076,2011-07-18,5,25,FOODS
P04,FOODS_2_076,2011-07-19,3,25,FOODS
P04,FOODS_2_076,2011-07-20,6,25,FOODS
P04,FOODS_2_076,2011-07-21,12,25,FOODS
P04,FOODS_2_076,2011-07-22,3,25,FOODS
P04,FOODS_2_076,2011-07-23,3,26,FOODS
P04,FOODS_2_076,2011-07-24,4,26,FOODS
P04,FOODS_2_076,2011-07-25,4,26,FOODS
P04,FOODS_2_076,2011-07-26,4,26,FOODS
P04,FOODS_2_076,2011-07-27,1,26,FOODS
P04,FOODS_2_076,2011-07-28,8,26,FOODS
P04,FOODS_2_076,2011-07-29,2,26,FOODS
P04,FOODS_2_076,2011-07-30,5,27,FOODS
P04,FOODS_2_076,2011-07-31,3,27,FOODS
P04,FOODS_2_076,2011-08-01,7,27,FOODS
P04,FOODS_2_076,2011-08-02,7,27,FOODS
P04,FOODS_2_076,2011-08-03,9,27,FOODS
P04,FOODS_2_076,2011-08-04,5,27,FOODS
P04,FOODS_2_076,2011-08-05,6,27,FOODS
P04,FOODS_2_076,2011-08-06,3,28,FOODS
P04,FOODS_2_076,2011-08-07,7,28,FOODS
P04,FOODS_2_076,2011-08-08,7,28,FOODS
P04,FOODS_2_076,2011-08-09,1,28,FOODS
P04,FOODS_2_076,2011-08-10,7,28,FOODS
P04,FOODS_2_076,2011-08-11,7,28,FOODS
P04,FOODS_2_076,2011-08-12,7,28,FOODS
P04,FOODS_2_076,2011-08-13,4,29,FOODS
P04,FOODS_2_076,2011-08-14,8,29,FOODS
P04,FOODS_2_076,2011-08-15,7,29,FOODS
P04,FOODS_2_076,2011-08-16,10,29,FOODS
P04,FOODS_2_076,2011-08-17,2,29,FOODS
P04,FOODS_2_076,2011-08-18,4,29,FOODS
P04,FOODS_2_076,2011-08-19,5,29,FOODS
P04,FOODS_2_076,2011-08-20,8,30,FOODS
P04,FOODS_2_076,2011-08-21,4,30,FOODS
P04,FOODS_2_076,2011-08-22,9,30,FOODS
P04,FOODS_2_076,2011-08-23,0,30,FOODS
P04,FOODS_2_076,2011-08-24,1,30,FOODS
P04,FOODS_2_076,2011-08-25,4,30,FOODS
P04,FOODS_2_076,2011-08-26,6,30,FOODS
P04,FOODS_2_076,2011-08-27,4,31,FOODS
P04,FOODS_2_076,2011-08-28,3,31,FOODS
P04,FOODS_2_076,2011-08-29,3,31,FOODS
P04,FOODS_2_076,2011-08-30,5,31,FOODS
P04,FOODS_2_076,2011-08-31,4,31,FOODS
P04,FOODS_2_076,2011-09-01,5,31,FOODS
P04,FOODS_2_076,2011-09-02,4,31,FOODS
P04,FOODS_2_076,2011-09-03,6,32,FOODS
P04,FOODS_2_076,2011-09-04,3,32,FOODS
P04,FOODS_2_076,2011-09-05,6,32,FOODS
P04,FOODS_2_076,2011-09-06,11,32,FOODS
P04,FOODS_2_076,2011-09-07,6,32,FOODS
P04,FOODS_2_076,2011-09-08,4,32,FOODS
P04,FOODS_2_076,2011-09-09,4,32,FOODS
P04,FOODS_2_076,2011-09-10,6,33,FOODS
P04,FOODS_2_076,2011-09-11,5,33,FOODS
P04,FOODS_2_076,2011-09-12,7,33,FOODS
P04,FOODS_2_076,2011-09-13,7,33,FOODS
P04,FOODS_2_076,2011-09-14,5,33,FOODS
P04,FOODS_2_076,2011-09-15,8,33,FOODS
P04,FOODS_2_076,2011-09-16,12,33,FOODS
P04,FOODS_2_076,2011-09-17,1,34,FOODS
P04,FOODS_2_076,2011-09-18,3,34,FOODS
P04,FOODS_2_076,2011-09-19,1,34,FOODS
P04,FOODS_2_076,2011-09-20,1,34,FOODS
P04,FOODS_2_076,2011-09-21,5,34,FOODS
P04,FOODS_2_076,2011-09-22,5,34,FOODS
P04,FOODS_2_076,2011-09-23,2,34,FOODS
P04,FOODS_2_076,2011-09-24,2,35,FOODS
P04,FOODS_2_076,2011-09-25,8,35,FOODS
P04,FOODS_2_076,2011-09-26,9,35,FOODS
P04,FOODS_2_076,2011-09-27,5,35,FOODS
P04,FOODS_2_076,2011-09-28,2,35,FOODS
P04,FOODS_2_076,2011-09-29,3,35,FOODS
P04,FOODS_2_076,2011-09-30,1,35,FOODS
P04,FOODS_2_076,2011-10-01,8,36,FOODS
P04,FOODS_2_076,2011-10-02,12,36,FOODS
P04,FOODS_2_076,2011-10-03,7,36,FOODS
P04,FOODS_2_076,2011-10-04,3,36,FOODS
P04,FOODS_2_076,2011-10-05,6,36,FOODS
P04,FOODS_2_076,2011-10-06,2,36,FOODS
P04,FOODS_2_076,2011-10-07,6,36,FOODS
P04,FOODS_2_076,2011-10-08,4,37,FOODS
P04,FOODS_2_076,2011-10-09,4,37,FOODS
P04,FOODS_2_076,2011-10-10,4,37,FOODS
P04,FOODS_2_076,2011-10-11,2,37,FOODS
P04,FOODS_2_076,2011-10-12,8,37,FOODS
P04,FOODS_2_076,2011-10-13,8,37,FOODS
P04,FOODS_2_076,2011-10-14,2,37,FOODS
P04,FOODS_2_076,2011-10-15,9,38,FOODS
P04,FOODS_2_076,2011-10-16,3,38,FOODS
P04,FOODS_2_076,2011-10-17,11,38,FOODS
P04,FOODS_2_076,2011-10-18,3,38,FOODS
P04,FOODS_2_076,2011-10-19,4,38,FOODS
P04,FOODS_2_076,2011-10-20,2,38,FOODS
P04,FOODS_2_076,2011-10-21,3,38,FOODS
P04,FOODS_2_076,2011-10-22,3,39,FOODS
P04,FOODS_2_076,2011-10-23,5,39,FOODS
P04,FOODS_2_076,2011-10-24,5,39,FOODS
P04,FOODS_2_076,2011-10-25,5,39,FOODS
P04,FOODS_2_076,2011-10-26,2,39,FOODS
P04,FOODS_2_076,2011-10-27,2,39,FOODS
P04,FOODS_2_076,2011-10-28,3,39,FOODS
P04,FOODS_2_076,2011-10-29,7,40,FOODS
P04,FOODS_2_076,2011-10-30,8,40,FOODS
P04,FOODS_2_076,2011-10-31,5,40,FOODS
P04,FOODS_2_076,2011-11-01,5,40,FOODS
P04,FOODS_2_076,2011-11-02,4,40,FOODS
P04,FOODS_2_076,2011-11-03,4,40,FOODS
P04,FOODS_2_076,2011-11-04,5,40,FOODS
P04,FOODS_2_076,2011-11-05,6,41,FOODS
P04,FOODS_2_076,2011-11-06,12,41,FOODS
P04,FOODS_2_076,2011-11-07,7,41,FOODS
P04,FOODS_2_076,2011-11-08,8,41,FOODS
P04,FOODS_2_076,2011-11-09,6,41,FOODS
P04,FOODS_2_076,2011-11-10,6,41,FOODS
P04,FOODS_2_076,2011-11-11,6,41,FOODS
P04,FOODS_2_076,2011-11-12,5,42,FOODS
P04,FOODS_2_076,2011-11-13,11,42,FOODS
P04,FOODS_2_076,2011-11-14,2,42,FOODS
P04,FOODS_2_076,2011-11-15,6,42,FOODS
P04,FOODS_2_076,2011-11-16,4,42,FOODS
P04,FOODS_2_076,2011-11-17,9,42,FOODS
P04,FOODS_2_076,2011-11-18,2,42,FOODS
P04,FOODS_2_076,2011-11-19,5,43,FOODS
P04,FOODS_2_076,2011-11-20,5,43,FOODS
P04,FOODS_2_076,2011-11-21,8,43,FOODS
P04,FOODS_2_076,2011-11-22,2,43,FOODS
P04,FOODS_2_076,2011-11-23,1,43,FOODS
P04,FOODS_2_076,2011-11-24,1,43,FOODS
P04,FOODS_2_076,2011-11-25,1,43,FOODS
P04,FOODS_2_076,2011-11-26,5,44,FOODS
P04,FOODS_2_076,2011-11-27,5,44,FOODS
P04,FOODS_2_076,2011-11-28,3,44,FOODS
P04,FOODS_2_076,2011-11-29,2,44,FOODS
P04,FOODS_2_076,2011-11-30,1,44,FOODS
P04,FOODS_2_076,2011-12-01,3,44,FOODS
P04,FOODS_2_076,2011-12-02,6,44,FOODS
P04,FOODS_2_076,2011-12-03,6,45,FOODS
P04,FOODS_2_076,2011-12-04,3,45,FOODS
P04,FOODS_2_076,2011-12-05,7,45,FOODS
P04,FOODS_2_076,2011-12-06,6,45,FOODS
P04,FOODS_2_076,2011-12-07,9,45,FOODS
P04,FOODS_2_076,2011-12-08,4,45,FOODS
